image_path,pano_id,stview_lat,stview_lng,tree_lat_model,tree_lng_model,tree_lat,tree_lng,image_x,image_y,theta,conf,distance_model,distance_pano
/home/utkarsh/TreeInventorization/data/views/noupRuLEvUW3CiAzLjuhcQ_view3_tree0_box1.jpg,noupRuLEvUW3CiAzLjuhcQ,30.71480778626607,76.79716005265921,30.714803745138795,76.79719465766517,30.714801892880615,76.79721051890638,4061.0,4380.0,-45,0.033130597323179245,3.504228702827246,5.110396127929216
/home/utkarsh/TreeInventorization/data/views/noupRuLEvUW3CiAzLjuhcQ_view10_tree0_box2.jpg,noupRuLEvUW3CiAzLjuhcQ,30.71480778626607,76.79716005265921,30.71488129115872,76.79708220523734,30.71488641106318,76.7970767828524,9603.0,3688.0,60,0.010307546705007553,11.222061983206492,12.003723204375092
/home/utkarsh/TreeInventorization/data/views/noupRuLEvUW3CiAzLjuhcQ_view12_tree0_box2.jpg,noupRuLEvUW3CiAzLjuhcQ,30.71480778626607,76.79716005265921,30.714878389277825,76.79708868354389,30.714865867923976,76.79710134077584,8344.0,3626.0,90,0.01678166538476944,14.398180895717184,11.844678034499761
/home/utkarsh/TreeInventorization/data/views/kFnNxJw9CfuqobWlDD_9Hw_view2_tree0_box1.jpg,kFnNxJw9CfuqobWlDD_9Hw,30.71481153360401,76.79699157384006,30.714821214577547,76.79693971191858,30.714819515953906,76.79694881162021,3110.0,4257.0,-60,0.010280754417181015,5.106692564739749,4.210671542812366
/home/utkarsh/TreeInventorization/data/views/kFnNxJw9CfuqobWlDD_9Hw_view2_tree0_box2.jpg,kFnNxJw9CfuqobWlDD_9Hw,30.71481153360401,76.79699157384006,30.714865526833368,76.79687966158755,30.714862730470696,76.79688545764165,4038.0,3608.0,-60,0.010065843351185322,12.9826904932728,12.310303136157675
/home/utkarsh/TreeInventorization/data/views/kFnNxJw9CfuqobWlDD_9Hw_view4_tree0_box1.jpg,kFnNxJw9CfuqobWlDD_9Hw,30.71481153360401,76.79699157384006,30.71483604837444,76.79691261184266,30.71482934806055,76.7969341935519,5718.0,3596.0,-30,0.024352505803108215,18.031734101599376,13.103334377220694
/home/utkarsh/TreeInventorization/data/views/9ybigOFCxdi-6ToiaMczdA_view5_tree0_box1.jpg,9ybigOFCxdi-6ToiaMczdA,30.71483508042402,76.79696763116807,30.714857903495325,76.79689088685704,30.71485155738095,76.79691222616782,5461.0,3693.0,-15,0.013960297219455242,14.025507797513937,10.125609421336696
/home/utkarsh/TreeInventorization/data/views/cASz_DdOe0EUXZXyAHQUoA_view0_tree0_box0.jpg,cASz_DdOe0EUXZXyAHQUoA,30.71487664520184,76.79709183372903,30.7148687034347,76.79713936438453,30.7148685310539,76.79714039606459,3280.0,4315.0,-90,0.021752113476395607,4.63850129620524,4.739182625702753
/home/utkarsh/TreeInventorization/data/views/cASz_DdOe0EUXZXyAHQUoA_view4_tree0_box0.jpg,cASz_DdOe0EUXZXyAHQUoA,30.71487664520184,76.79709183372903,30.71487393780133,76.79712972260218,30.714873715322014,76.7971328360949,5305.0,4103.0,-30,0.020962385460734367,5.500500040014508,5.952500268541485
/home/utkarsh/TreeInventorization/data/views/cASz_DdOe0EUXZXyAHQUoA_view9_tree0_box1.jpg,cASz_DdOe0EUXZXyAHQUoA,30.71487664520184,76.79709183372903,30.714949104664345,76.79701443832437,30.714968743321414,76.79699346185244,9953.0,3685.0,45,0.031562015414237976,10.932896224840636,13.896035713141563
/home/utkarsh/TreeInventorization/data/views/_sNDt02P2Ucl20DlMVRQmw_view0_tree0_box2.jpg,_sNDt02P2Ucl20DlMVRQmw,30.71488095451829,76.79692045000688,30.71491884092866,76.79683386545369,30.71491850843821,76.79683462531904,2099.0,3649.0,-90,0.034000638872385025,11.06274276188665,10.965656347624144
/home/utkarsh/TreeInventorization/data/views/_sNDt02P2Ucl20DlMVRQmw_view1_tree0_box0.jpg,_sNDt02P2Ucl20DlMVRQmw,30.71488095451829,76.79692045000688,30.714890198219223,76.79687115671332,30.71488935369944,76.79687566023463,4025.0,4205.0,-75,0.04331830516457558,5.0575209842639905,4.595456983578438
/home/utkarsh/TreeInventorization/data/views/q3BFoWZAqoofCDFWkchUUg_view0_tree0_box1.jpg,q3BFoWZAqoofCDFWkchUUg,30.71491136040911,76.79688867313264,30.714916541692673,76.79684731462785,30.71491616864343,76.79685029241853,1762.0,4171.0,-90,0.014850480481982231,5.121745618920523,4.752982807047269
/home/utkarsh/TreeInventorization/data/views/q3BFoWZAqoofCDFWkchUUg_view3_tree0_box0.jpg,q3BFoWZAqoofCDFWkchUUg,30.71491136040911,76.79688867313264,30.714926073428046,76.79684285136595,30.714930457890173,76.79682919652146,5501.0,3652.0,-45,0.018188921734690666,8.731032796518006,11.332875955922818
/home/utkarsh/TreeInventorization/data/views/5x9aUSi5QMLG64XKKiNa5A_view0_tree0_box0.jpg,5x9aUSi5QMLG64XKKiNa5A,30.71494423465917,76.79702467105552,30.71494060187291,76.79706548606073,30.714940197437954,76.79707002995083,1960.0,4313.0,-90,0.011109517887234688,4.664489567659242,5.1837819096060915
/home/utkarsh/TreeInventorization/data/views/5x9aUSi5QMLG64XKKiNa5A_view9_tree0_box0.jpg,5x9aUSi5QMLG64XKKiNa5A,30.71494423465917,76.79702467105552,30.715012567795053,76.79695474410629,30.71502876632338,76.79693816774048,8766.0,3655.0,45,0.015961404889822006,11.987797679501389,14.82953746955919
/home/utkarsh/TreeInventorization/data/views/5x9aUSi5QMLG64XKKiNa5A_view12_tree0_box1.jpg,5x9aUSi5QMLG64XKKiNa5A,30.71494423465917,76.79702467105552,30.715020991149203,76.79694547331643,30.715033494982844,76.7969325717802,10122.0,3709.0,90,0.01911349780857563,11.424428855832511,13.285498739444527
/home/utkarsh/TreeInventorization/data/views/LKqDaBqmRAsjRKeLW7-kZA_view1_tree0_box0.jpg,LKqDaBqmRAsjRKeLW7-kZA,30.71495719362593,76.7968419320647,30.71496445354052,76.79679578086501,30.714963948735445,76.7967989899091,4336.0,4229.0,-75,0.031284183263778687,4.945703322446291,4.60181228857359
