image_path,pano_id,stview_lat,stview_lng,tree_lat_1,tree_lng_1,tree_lat,tree_lng,image_x,image_y,theta,conf,distance_model,distance_pano
/home/utkarsh/TreeInventorization/data/views/ovK5CZxZjrSdm2vF9UuDRw_view3_tree0_box0.jpg,ovK5CZxZjrSdm2vF9UuDRw,30.71159893638873,76.80027167642567,30.71160178694745,76.80023647544424,30.711602035454625,76.80023340667304,2298.0,4497.0,-90,0.9629243612289428,3.689321846149628,4.010951554284537
/home/utkarsh/TreeInventorization/data/views/nAtBa2thJoQ9-rsXqgCZ0Q_view2_tree0_box0.jpg,nAtBa2thJoQ9-rsXqgCZ0Q,30.71164948488693,76.80017617229744,30.71164846003681,76.80015170942829,30.7116481490188,76.80014428554234,1717.0,4488.0,-105,0.9536016583442688,2.9007287894790776,3.781029148843845
/home/utkarsh/TreeInventorization/data/views/zirdlT7xJGp6P9tEVD06xA_view0_tree0_box0.jpg,zirdlT7xJGp6P9tEVD06xA,30.71165132610035,76.80032536995868,30.71164774347281,76.8003715765773,30.711648342197496,76.80036385459417,1186.0,4025.0,-135,0.4517139494419098,7.450898873529412,6.205716385902635
/home/utkarsh/TreeInventorization/data/views/zirdlT7xJGp6P9tEVD06xA_view3_tree0_box0.jpg,zirdlT7xJGp6P9tEVD06xA,30.71165132610035,76.80032536995868,30.711422464031106,76.80068122717286,30.711396714438127,76.800721264967,3115.0,3367.0,-90,0.473734974861145,42.71182725323804,47.51737985718596
/home/utkarsh/TreeInventorization/data/views/zirdlT7xJGp6P9tEVD06xA_view13_tree0_box0.jpg,zirdlT7xJGp6P9tEVD06xA,30.71165132610035,76.80032536995868,30.711677149308684,76.80032091348806,30.71167867683504,76.80032064987333,8334.0,4595.0,60,0.8945201635360718,3.5507453857189346,3.760783542217253
/home/utkarsh/TreeInventorization/data/views/wKx3qf3naYu4Y5XikAULmw_view2_tree0_box0.jpg,wKx3qf3naYu4Y5XikAULmw,30.71167702668198,76.80018682299188,30.711682693951797,76.80014441536315,30.711682563175863,76.80014539394796,2156.0,4317.0,-105,0.6097556352615356,4.664065421023138,4.556438988091096
/home/utkarsh/TreeInventorization/data/views/wKx3qf3naYu4Y5XikAULmw_view8_tree0_box0.jpg,wKx3qf3naYu4Y5XikAULmw,30.71167702668198,76.80018682299188,30.711699914186774,76.80014029943744,30.711720792313344,76.80009786030583,6358.0,3362.0,-15,0.8335679769515991,36.13715662713905,69.1020774082158
/home/utkarsh/TreeInventorization/data/views/pEF-RiHaXLJ1X2nZiKl9ZA_view4_tree0_box0.jpg,pEF-RiHaXLJ1X2nZiKl9ZA,30.71172531768683,76.80025090318372,30.71170218313341,76.80032710010497,30.711705839459597,76.8003150574902,3369.0,3957.0,-75,0.9579041600227356,7.738057726203161,6.515088777049071
/home/utkarsh/TreeInventorization/data/views/pEF-RiHaXLJ1X2nZiKl9ZA_view12_tree0_box0.jpg,pEF-RiHaXLJ1X2nZiKl9ZA,30.71172531768683,76.80025090318372,30.71174851818124,76.80025013095596,30.711748790568368,76.80025012188956,7865.0,4604.0,45,0.4227338135242462,3.5603678741716096,3.602168654398197
/home/utkarsh/TreeInventorization/data/views/pEF-RiHaXLJ1X2nZiKl9ZA_view16_tree0_box0.jpg,pEF-RiHaXLJ1X2nZiKl9ZA,30.71172531768683,76.80025090318372,30.711834494978508,76.80011486459743,30.711859828835376,76.80008329768867,11669.0,3503.0,105,0.4870012402534485,25.333130731855,31.211497705084028
/home/utkarsh/TreeInventorization/data/views/rqVJT3Av_-OniWgOa17WwA_view3_tree0_box0.jpg,rqVJT3Av_-OniWgOa17WwA,30.71179535946571,76.80002935106174,30.711819807501424,76.79995451201034,30.711815123821644,76.7999688494597,3960.0,3919.0,-90,0.8772140145301819,7.988012283028064,6.457691831726745
/home/utkarsh/TreeInventorization/data/views/Ur-s7XxlTuYCPWguC9OWfg_view5_tree0_box0.jpg,Ur-s7XxlTuYCPWguC9OWfg,30.71179551878575,76.80018479847978,30.711778629793088,76.80025207071199,30.711778283376937,76.80025345055508,3410.0,4044.0,-60,0.8614200353622437,6.715079096240746,6.852814340605954
/home/utkarsh/TreeInventorization/data/views/Ur-s7XxlTuYCPWguC9OWfg_view15_tree0_box0.jpg,Ur-s7XxlTuYCPWguC9OWfg,30.71179551878575,76.80018479847978,30.711863972822613,76.80010689851323,30.71190226125824,76.80006332660882,9994.0,3694.0,90,0.2682943642139435,10.643937536470276,16.59742034130252
/home/utkarsh/TreeInventorization/data/views/1B2jhJYmykfSZZqbW7_IeQ_view8_tree0_box0.jpg,1B2jhJYmykfSZZqbW7_IeQ,30.71181481304974,76.80004510706594,30.7118797888302,76.79991823327018,30.711878021499917,76.7999216842216,5339.0,3476.0,-15,0.8501856327056885,24.14077650174924,23.48414886358095
/home/utkarsh/TreeInventorization/data/views/1B2jhJYmykfSZZqbW7_IeQ_view15_tree0_box0.jpg,1B2jhJYmykfSZZqbW7_IeQ,30.71181481304974,76.80004510706594,30.71173908737005,76.80012907230585,30.71168601543373,76.80018791877889,10390.0,3640.0,90,0.541426956653595,11.839715034021271,20.13750568274348
/home/utkarsh/TreeInventorization/data/views/pDYo3dtO2RO7ZvezHo3dVA_view14_tree0_box0.jpg,pDYo3dtO2RO7ZvezHo3dVA,30.71186519776414,76.79995805291725,30.711795476592656,76.80003147171192,30.711769945309275,76.8000583569951,9460.0,3694.0,75,0.6040400862693787,10.768745171918717,14.712166064429198
/home/utkarsh/TreeInventorization/data/views/PAaxUN-Pb2mgOrONrCb7ZQ_view0_tree0_box0.jpg,PAaxUN-Pb2mgOrONrCb7ZQ,30.71186962789694,76.80011482075896,30.71186638469843,76.80015412464672,30.71186578685137,76.80016136985893,2869.0,4444.0,-135,0.7765800356864929,3.8503832145601593,4.560156279182914
/home/utkarsh/TreeInventorization/data/views/PAaxUN-Pb2mgOrONrCb7ZQ_view15_tree0_box0.jpg,PAaxUN-Pb2mgOrONrCb7ZQ,30.71186962789694,76.80011482075896,30.711957007443203,76.80000841986316,30.71201301041576,76.7999402256404,9306.0,3584.0,90,0.4787996411323547,14.79995374309889,24.285504018094414
/home/utkarsh/TreeInventorization/data/views/PlYHgR8ItrLNtU9UyDB54w_view7_tree0_box0.jpg,PlYHgR8ItrLNtU9UyDB54w,30.71188009493356,76.79997724180458,30.711954879068838,76.79983497107139,30.71194496173211,76.79985383802784,5610.0,3449.0,-30,0.432324469089508,33.475633656479914,29.03631285944631
/home/utkarsh/TreeInventorization/data/views/0qxJ4S1ylEGVD-LpvgPKrw_view7_tree0_box0.jpg,0qxJ4S1ylEGVD-LpvgPKrw,30.71192872947929,76.79989326839501,30.711969827824277,76.79978643739952,30.71196013203962,76.7998116406412,5317.0,3600.0,-30,0.953968346118927,18.637261720913383,14.240409531273976
/home/utkarsh/TreeInventorization/data/views/UtD9g42NdoRMaq3pzJ8czw_view2_tree0_box0.jpg,UtD9g42NdoRMaq3pzJ8czw,30.71193241154806,76.80005531765978,30.711931877180444,76.80009432211989,30.7119319442654,76.80008942551392,2957.0,4623.0,-105,0.9329781532287598,3.7768799220237153,3.302731800040358
/home/utkarsh/TreeInventorization/data/views/UtD9g42NdoRMaq3pzJ8czw_view6_tree0_box0.jpg,UtD9g42NdoRMaq3pzJ8czw,30.71193241154806,76.80005531765978,30.711910072069468,76.80012499447842,30.71191158937907,76.80012026199547,5322.0,3674.0,-45,0.2723582983016968,11.783676412206578,10.983322186598276
/home/utkarsh/TreeInventorization/data/views/UtD9g42NdoRMaq3pzJ8czw_view15_tree0_box0.jpg,UtD9g42NdoRMaq3pzJ8czw,30.71193241154806,76.80005531765978,30.712018107493915,76.79995261945463,30.71203830318431,76.79992841685521,10265.0,3611.0,90,0.6738971471786499,13.797300640340948,17.048867283976705
/home/utkarsh/TreeInventorization/data/views/QWA1NmafVKDEt7qPCL0B5g_view7_tree0_box0.jpg,QWA1NmafVKDEt7qPCL0B5g,30.71194821484684,76.79990682385491,30.71201446949766,76.79977735060406,30.71199982908222,76.7998059605904,4994.0,3541.0,-30,0.8456270694732666,20.29923958958689,15.81366695549718
/home/utkarsh/TreeInventorization/data/views/QWA1NmafVKDEt7qPCL0B5g_view11_tree0_box0.jpg,QWA1NmafVKDEt7qPCL0B5g,30.71194821484684,76.79990682385491,30.71192506689873,76.79991536540214,30.71191409938343,76.79991941239219,8991.0,4456.0,30,0.777033269405365,2.9232252508939225,4.308251918772056
/home/utkarsh/TreeInventorization/data/views/0xlF7ipRGLwNgvxsZ386dQ_view4_tree0_box0.jpg,0xlF7ipRGLwNgvxsZ386dQ,30.7119604077968,76.80001852430908,30.711960207710163,76.80005490833173,30.711960235266297,76.8000498975979,5319.0,4222.0,-75,0.8883007764816284,5.150315038298199,4.441023729005944
/home/utkarsh/TreeInventorization/data/views/0xlF7ipRGLwNgvxsZ386dQ_view17_tree0_box0.jpg,0xlF7ipRGLwNgvxsZ386dQ,30.7119604077968,76.80001852430908,30.71205963268276,76.79990334206639,30.71208367146429,76.79987543731212,11301.0,3547.0,120,0.8204745650291443,19.11648936251519,23.74775106810081
/home/utkarsh/TreeInventorization/data/views/GuwskqMvzzvD7b3RtljTxA_view7_tree0_box0.jpg,GuwskqMvzzvD7b3RtljTxA,30.71198943659148,76.79983033231197,30.71202051433846,76.79974629847314,30.71201656344418,76.7997569816531,5585.0,3581.0,-30,0.6584583520889282,17.69910908503167,15.449026084395657
/home/utkarsh/TreeInventorization/data/views/kNKaz_5TcT3HJ1BgWmAbpQ_view4_tree0_box0.jpg,kNKaz_5TcT3HJ1BgWmAbpQ,30.71201383347141,76.79997521728909,30.71198877561307,76.80005012433517,30.711980419569866,76.80007510354791,2908.0,3908.0,-75,0.7164663076400757,7.838804937969785,10.452807128949416
/home/utkarsh/TreeInventorization/data/views/kNKaz_5TcT3HJ1BgWmAbpQ_view7_tree0_box1.jpg,kNKaz_5TcT3HJ1BgWmAbpQ,30.71201383347141,76.79997521728909,30.711999558837064,76.80001939366952,30.71199378305231,76.80003726824467,5432.0,3661.0,-30,0.3839870095252991,8.02973039098553,11.278712250238527
/home/utkarsh/TreeInventorization/data/views/kNKaz_5TcT3HJ1BgWmAbpQ_view13_tree0_box0.jpg,kNKaz_5TcT3HJ1BgWmAbpQ,30.71201383347141,76.79997521728909,30.71211328043145,76.79985600367623,30.71212768703475,76.79983873350169,8938.0,3548.0,60,0.3545103967189789,17.991700622301344,20.59811367555242
/home/utkarsh/TreeInventorization/data/views/ggHpfgFMc7cUq8hyCTp28g_view7_tree0_box0.jpg,ggHpfgFMc7cUq8hyCTp28g,30.71201803031837,76.7998327969424,30.71206528452439,76.7997322940615,30.71206082684168,76.79974177492109,5208.0,3561.0,-30,0.9401279091835022,17.19631516025664,15.574112070287034
/home/utkarsh/TreeInventorization/data/views/ggHpfgFMc7cUq8hyCTp28g_view18_tree0_box0.jpg,ggHpfgFMc7cUq8hyCTp28g,30.71201803031837,76.7998327969424,30.711976486388963,76.79985441833973,30.711977330643776,76.79985397895038,10060.0,4333.0,135,0.526387095451355,5.052990259666201,4.950303510533671
/home/utkarsh/TreeInventorization/data/views/YElERqGvmtlNXt6JaryJaQ_view8_tree0_box0.jpg,YElERqGvmtlNXt6JaryJaQ,30.71207385506857,76.7997467108937,30.712082989633267,76.799700176301,30.71208324354061,76.7996988828088,6095.0,3560.0,-15,0.723639965057373,16.07070435016933,16.517412463607766
/home/utkarsh/TreeInventorization/data/views/8TudEPSz5Ek-7te1r9_seA_view1_tree0_box0.jpg,8TudEPSz5Ek-7te1r9_seA,30.71208136840206,76.79990664780998,30.712081359938363,76.79993753715114,30.7120813592261,76.7999401353865,1693.0,4414.0,-120,0.4824684262275696,3.7267974429969577,4.040274289155018
/home/utkarsh/TreeInventorization/data/views/8TudEPSz5Ek-7te1r9_seA_view10_tree0_box0.jpg,8TudEPSz5Ek-7te1r9_seA,30.71208136840206,76.79990664780998,30.712105925467466,76.7998978330662,30.71211237487603,76.79989551805411,8624.0,4398.0,15,0.7699753642082214,3.3463405832657505,4.22518848817149
/home/utkarsh/TreeInventorization/data/views/8TudEPSz5Ek-7te1r9_seA_view15_tree0_box0.jpg,8TudEPSz5Ek-7te1r9_seA,30.71208136840206,76.79990664780998,30.712159410817694,76.79982165917544,30.71218095891317,76.79979819314188,9573.0,3640.0,90,0.8185375928878784,12.10265566012636,15.444292627548176
/home/utkarsh/TreeInventorization/data/views/8TudEPSz5Ek-7te1r9_seA_view16_tree0_box1.jpg,8TudEPSz5Ek-7te1r9_seA,30.71208136840206,76.79990664780998,30.712206280091745,76.79975603027347,30.71223359288078,76.79972309664697,11711.0,3473.0,105,0.3936648666858673,29.08845419928488,35.448821928026426
/home/utkarsh/TreeInventorization/data/views/ZeF5TjEF2qhTQQcr5uaHyA_view18_tree0_box0.jpg,ZeF5TjEF2qhTQQcr5uaHyA,30.71208852575755,76.79975700953456,30.712048501621044,76.79977761304286,30.71205014433925,76.79977676740955,10075.0,4342.0,135,0.5365169644355774,4.860711526833078,4.661212439800561
/home/utkarsh/TreeInventorization/data/views/kVQ3_waNamSyf4OjC7PX5A_view0_tree0_box0.jpg,kVQ3_waNamSyf4OjC7PX5A,30.71214449988553,76.79967655688161,30.712156697891828,76.79963428212794,30.712160863544344,76.7996198451707,873.0,3609.0,-135,0.6985776424407959,10.21664276030727,13.705650015014964
/home/utkarsh/TreeInventorization/data/views/szAmNy4VeSm0LWwWoE6byQ_view3_tree0_box0.jpg,szAmNy4VeSm0LWwWoE6byQ,30.7121489757872,76.79983711004552,30.712147359869157,76.79986664528856,30.71214700223169,76.79987318205723,2131.0,4464.0,-90,0.949714183807373,3.1968007132371654,3.904319564392049
/home/utkarsh/TreeInventorization/data/views/szAmNy4VeSm0LWwWoE6byQ_view17_tree0_box0.jpg,szAmNy4VeSm0LWwWoE6byQ,30.7121489757872,76.79983711004552,30.712240226977254,76.79973448887726,30.71228074725165,76.79968891965038,11844.0,3504.0,120,0.5885573029518127,21.991977875300787,31.757528777832277
/home/utkarsh/TreeInventorization/data/views/VWlCeejkfiJAwKVdmI25XA_view8_tree0_box0.jpg,VWlCeejkfiJAwKVdmI25XA,30.71216016356747,76.79968060592228,30.71220366310744,76.79959389093985,30.71220284762154,76.79959551658747,5530.0,3509.0,-15,0.8140794038772583,18.7644034007635,18.41262601198962
/home/utkarsh/TreeInventorization/data/views/4KLL9kWXqheHNFxVjlrSbA_view8_tree0_box0.jpg,4KLL9kWXqheHNFxVjlrSbA,30.71222094779796,76.79959918497055,30.71223407687601,76.79954011565407,30.71223173813768,76.79955063793199,6103.0,3552.0,-15,0.5852011442184448,20.98535025881396,17.247127958703537
/home/utkarsh/TreeInventorization/data/views/yNFiuQ8GdrcHb80HDpCNAg_view4_tree0_box0.jpg,yNFiuQ8GdrcHb80HDpCNAg,30.71222337463115,76.79975991427926,30.712219510564974,76.79979795412393,30.71221925191037,76.79980050044824,2630.0,4443.0,-75,0.9075496196746826,3.8238500530646062,4.079812217253907
/home/utkarsh/TreeInventorization/data/views/yNFiuQ8GdrcHb80HDpCNAg_view18_tree0_box0.jpg,yNFiuQ8GdrcHb80HDpCNAg,30.71222337463115,76.79975991427926,30.71230735373075,76.79966668086566,30.712337101118266,76.79963365532424,11257.0,3577.0,135,0.4491887390613556,15.598613059359424,21.12400422050562
/home/utkarsh/TreeInventorization/data/views/gXQTbnNYIV4iOvE4RrVW1w_view18_tree0_box0.jpg,gXQTbnNYIV4iOvE4RrVW1w,30.71225827549035,76.79971907180207,30.712359807772305,76.7996078442842,30.71237584675989,76.79959027371567,10850.0,3594.0,135,0.7370423078536987,16.869810295791623,19.534721335365692
/home/utkarsh/TreeInventorization/data/views/iGF86mt6OIVy8ryrFl5ZZA_view6_tree0_box0.jpg,iGF86mt6OIVy8ryrFl5ZZA,30.71228832357618,76.79953158353452,30.712303461807284,76.7994715902953,30.712302103223188,76.79947697440787,5334.0,3784.0,-45,0.935994565486908,9.839188954151211,8.956166916075832
/home/utkarsh/TreeInventorization/data/views/3vmFXCGvhJcaEpnRjqSxag_view2_tree0_box0.jpg,3vmFXCGvhJcaEpnRjqSxag,30.71229090016883,76.79969125665906,30.71228768173497,76.79972878834849,30.71228738828264,76.79973221042941,4056.0,4434.0,-105,0.9536349773406982,3.774979540845013,4.119176366364191
/home/utkarsh/TreeInventorization/data/views/3vmFXCGvhJcaEpnRjqSxag_view17_tree0_box1.jpg,3vmFXCGvhJcaEpnRjqSxag,30.71229090016883,76.79969125665906,30.712381541859397,76.79958390809335,30.712407108306188,76.7995536292408,11873.0,3503.0,120,0.7782131433486938,22.79211004874418,29.220846721954544
/home/utkarsh/TreeInventorization/data/views/FaVCw0YgxXIrjTUawf-9IA_view5_tree0_box0.jpg,FaVCw0YgxXIrjTUawf-9IA,30.71232714751623,76.79964759743476,30.71232653579169,76.7996823526212,30.71232652778276,76.79968280764483,4373.0,4585.0,-60,0.95159512758255,3.618588278220213,3.66596375564263
/home/utkarsh/TreeInventorization/data/views/bR4Ylv62-bGj7zbAJyys1g_view17_tree0_box0.jpg,bR4Ylv62-bGj7zbAJyys1g,30.71235811275843,76.79962374329564,30.712454965227806,76.79950973785492,30.71247530851474,76.79948579164402,10619.0,3590.0,120,0.349735677242279,16.023769417347598,19.389466291279632
/home/utkarsh/TreeInventorization/data/views/DT0g1sIr-1mTVKpJiZschg_view8_tree0_box0.jpg,DT0g1sIr-1mTVKpJiZschg,30.71236274010175,76.79945790849021,30.71236167900984,76.79942360167547,30.712361705601307,76.79942446141682,5174.0,4315.0,-15,0.7253193259239197,4.510208714383901,4.397181176528703
/home/utkarsh/TreeInventorization/data/views/7ia85GhPVl8aesypHMRkvA_view0_tree0_box0.jpg,7ia85GhPVl8aesypHMRkvA,30.71238578936628,76.79944417693592,30.712409642441347,76.79937515744004,30.712407966070693,76.79938000806689,1382.0,3691.0,-135,0.5100210309028625,11.440285970168288,10.63627440012926
/home/utkarsh/TreeInventorization/data/views/PAZBIy8aEN-c0YB1WJB_ZQ_view0_tree0_box0.jpg,PAZBIy8aEN-c0YB1WJB_ZQ,30.71243123547229,76.79939030697754,30.71246641336505,76.79929472119942,30.712459898791632,76.79931242269346,2429.0,3776.0,-135,0.8051984310150146,10.878278975379368,8.86373633574263
/home/utkarsh/TreeInventorization/data/views/PAZBIy8aEN-c0YB1WJB_ZQ_view15_tree0_box0.jpg,PAZBIy8aEN-c0YB1WJB_ZQ,30.71243123547229,76.79939030697754,30.712346079181085,76.79949340004481,30.71229402338299,76.79955642040366,11117.0,3574.0,90,0.2533514499664306,15.85047975098098,25.53980548848692
/home/utkarsh/TreeInventorization/data/views/WfemTBzu5kpPI4ae9M5PWg_view0_tree0_box0.jpg,WfemTBzu5kpPI4ae9M5PWg,30.71246193524698,76.79950772937322,30.71245365013504,76.79955013266057,30.7124527703168,76.7995546355746,1081.0,3826.0,-135,0.9786297678947448,7.887668313688944,8.725279183682332
/home/utkarsh/TreeInventorization/data/views/WhggcnMyKgJVAKM7xC_qtA_view13_tree0_box0.jpg,WhggcnMyKgJVAKM7xC_qtA,30.71250192959662,76.79931980067332,30.712434596749212,76.79939406929897,30.712407177654438,76.79942431271897,9249.0,3673.0,60,0.2659589052200317,10.945918559062898,15.403286671210992
/home/utkarsh/TreeInventorization/data/views/6j43UJoO3IUAIBawhy8GTw_view1_tree0_box0.jpg,6j43UJoO3IUAIBawhy8GTw,30.71252782604243,76.79929858715825,30.7125456116389,76.79923305826915,30.712543062522517,76.79924245019053,2166.0,3960.0,-120,0.7474251389503479,7.595227945740194,6.50664339739588
/home/utkarsh/TreeInventorization/data/views/0DAt108UL0s3xe-__8canQ_view0_tree0_box0.jpg,0DAt108UL0s3xe-__8canQ,30.71252919746994,76.79943819138613,30.712529411110552,76.79946779447506,30.71252943772046,76.7994714817386,1666.0,4427.0,-135,0.9820134043693542,3.5954430161799733,4.043279416265531
/home/utkarsh/TreeInventorization/data/views/9RH5WKPYC8mlLzcEHlzxfw_view13_tree0_box0.jpg,9RH5WKPYC8mlLzcEHlzxfw,30.71257428497586,76.79940676724507,30.71260481520132,76.7993969782098,30.712603617904083,76.7993973621044,9013.0,4617.0,60,0.9561814069747924,3.7651871535689048,3.6175285924323046
/home/utkarsh/TreeInventorization/data/views/TxMMyqhTb0-_uR6D7SlWag_view9_tree0_box0.jpg,TxMMyqhTb0-_uR6D7SlWag,30.71257924734327,76.79924251656367,30.71259699690001,76.79917482854853,30.71259445500303,76.79918452209414,5840.0,3593.0,0,0.8386830687522888,17.172713697893776,14.713418513369168
/home/utkarsh/TreeInventorization/data/views/TxMMyqhTb0-_uR6D7SlWag_view15_tree0_box0.jpg,TxMMyqhTb0-_uR6D7SlWag,30.71257924734327,76.79924251656367,30.71251292124302,76.7993171777184,30.71249204343809,76.79934067915951,10981.0,3655.0,90,0.6868807077407837,11.479246673785806,15.092622295266498
/home/utkarsh/TreeInventorization/data/views/ihujrisVQdQ09dRfTRvgsA_view13_tree0_box0.jpg,ihujrisVQdQ09dRfTRvgsA,30.71259709191824,76.79922843289388,30.71251466360244,76.79932980195403,30.71247127656352,76.79938315855121,8468.0,3528.0,60,0.6273286938667297,17.619025616713238,26.89300980615665
/home/utkarsh/TreeInventorization/data/views/ihujrisVQdQ09dRfTRvgsA_view13_tree0_box1.jpg,ihujrisVQdQ09dRfTRvgsA,30.71259709191824,76.79922843289388,30.712536009205607,76.79930491744956,30.71245312327033,76.7994087026126,7327.0,3412.0,60,0.2591508030891418,31.86556024072471,75.10584840469681
/home/utkarsh/TreeInventorization/data/views/ROoR4MeU0fZa3VT4MkiMyw_view13_tree0_box0.jpg,ROoR4MeU0fZa3VT4MkiMyw,30.71260492853856,76.79936055525852,30.712677734239225,76.79928207327794,30.712688263799752,76.7992707227685,9123.0,3644.0,60,0.7028793096542358,11.982035713992984,13.714945682928969
/home/utkarsh/TreeInventorization/data/views/iU5_ebdXp-rsxImSHaPW3w_view4_tree0_box0.jpg,iU5_ebdXp-rsxImSHaPW3w,30.71264283002647,76.79933881361322,30.7126425124884,76.79937727052804,30.712642566673715,76.79937070826286,3748.0,4620.0,-75,0.9233124256134032,3.731829961829036,3.0950326538235986
