node_lat,node_lng,pano_id,pano_lat,pano_lng,date,heading,pitch,source,is_third_party,found
28.4663747,77.1674417,rlO049FFRWoT2EBXi455OQ,28.46639680505953,77.16752116302895,2022-04,3.2550614255225803,0.0026877953301624713,launch,False,True
28.4393342,77.2175482,,,,,,,,,False
28.5397618,77.2474559,lq58DcboZwdaGX-EamzhIw,28.54030775657631,77.24767623024773,2022-04,2.0122610838462798,-0.004721651454655985,launch,False,True
28.4918598,77.192522,4s6QEXQVqXWjcX9w2mvRwQ,28.49191824103616,77.19223333524839,2022-05,0.6972768926668437,-0.03430550958185571,launch,False,True
28.5621028,77.2349663,,,,,,,,,False
28.5688134,77.2435649,Kh9wFaPDCcFRT6MQEB1euA,28.56870355881335,77.24384088910445,2022-03,0.3586688098155282,-0.011174623933972484,launch,False,True
28.5689091,77.2433185,gPZmxrrmb4Pf9JO1hqyoPQ,28.56918064346971,77.24342027701745,2022-03,5.0899314796875545,-0.00651555676493336,launch,False,True
28.5678899,77.2359329,Fot6784zDC4Lcnfm6de9Qw,28.5686649286158,77.2355437841223,2023-11,2.0008342585570764,0.01082428509257256,launch,False,True
28.5612693,77.2353488,,,,,,,,,False
28.5390585,77.2519227,KRTi3yUuZAXADM92BP-4pQ,28.53865690597919,77.25169525450228,2022-04,0.597328257219088,0.07441884086895621,launch,False,True
28.5682993,77.2432994,m0veaTnTf4fh_SS2Zy_PMA,28.56816884535468,77.2435642815749,2022-03,0.45729728302141787,-0.023947277680047015,launch,False,True
28.4916698,77.1924935,wsLFGan0moNP1jXp5K84Qw,28.49163751656571,77.1928691762376,2022-05,0.12624315673357117,-0.0008101336036021043,launch,False,True
28.5774653,77.2451041,s4IuGpU3WAwyqtdbaZa5Ww,28.57742497278183,77.24594629488416,2022-03,3.1508058593809225,-0.0395852264429378,launch,False,True
28.4389757,77.2244208,,,,,,,,,False
28.491639,77.1928063,wsLFGan0moNP1jXp5K84Qw,28.49163751656571,77.1928691762376,2022-05,0.12624315673357117,-0.0008101336036021043,launch,False,True
28.5379014,77.2547484,cbLcZ0I1fBpftzZY5F3Q4Q,28.53839739750427,77.25511845097635,2022-04,5.298019169357551,0.003947204209660943,launch,False,True
28.5605337,77.2355087,,,,,,,,,False
28.4394433,77.2185528,,,,,,,,,False
28.5679902,77.2362725,Fot6784zDC4Lcnfm6de9Qw,28.5686649286158,77.2355437841223,2023-11,2.0008342585570764,0.01082428509257256,launch,False,True
28.5629127,77.2347026,CU8nc7maokSJfpcru3RwDg,28.56356973050864,77.23432842724749,2023-11,2.833166907741646,0.015250591982338758,launch,False,True
28.5021323,77.1875537,gzLL2naEOuWcUxrHx591zA,28.50210185187884,77.18764758101875,2022-05,2.9630625899102596,0.00021478394191489056,launch,False,True
28.5024375,77.1782502,_UZhSsv7nuWBdPTIUCJCvQ,28.50310277088375,77.17818386311752,2022-04,5.004137745170652,-0.007222892350458406,launch,False,True
28.5605596,77.2357737,,,,,,,,,False
28.5719595,77.2404294,mHdyuR5E22A6HybfJIK9Qg,28.57183294315401,77.23965004879976,2022-03,4.4986756292280115,0.049606568466851464,launch,False,True
28.5355529,77.2538698,hC-27pwdiwFARyPwFhO-6Q,28.53559892193137,77.25392478080016,2022-04,2.9120524023908825,0.004822585259969988,launch,False,True
28.5679391,77.2393986,T_vLz7XZdQIpAB3JtQN5MA,28.5691118155321,77.24002620878633,2022-03,2.0161479674572504,-0.016622785734002086,launch,False,True
28.5022647,77.1790549,tVvSMZVTT1qp0mCjEsCsTw,28.50290352451083,77.17928686460621,2022-04,1.856083730144108,0.05177824317775658,launch,False,True
28.4701038,77.1895262,,,,,,,,,False
28.4395784,77.2151034,7UFKbIejgjTD1dPG4uBy-A,28.43923485759267,77.21503619537252,2022-04,0.5391227077770206,-0.020688633770226058,launch,False,True
28.5709786,77.2398712,zLiEoamNF3cGjb4mdA0DNg,28.57070794574119,77.23973740151732,2022-03,5.186732058989755,-0.029067471191833356,launch,False,True
28.4901914,77.1878758,Ofc4oU0kqsOMDtONyUoLWw,28.4901743262608,77.18793739294846,2022-04,0.33250278605230876,0.017659953820533446,launch,False,True
28.5415669,77.2431076,dtuj199nqWIDpjc178o6kA,28.54157689104151,77.24317822267538,2022-04,2.894541052959176,-0.025569675416123285,launch,False,True
28.5686481,77.2429036,uwOWPJ0LaISfDU5_BOGTWA,28.56887108255546,77.24244872400944,2022-03,3.4660700702761753,-0.020177972631203363,launch,False,True
28.4914612,77.1924573,JUhPfrRGwSVdGmkY2OVMWQ,28.49120956901245,77.19249137462032,2022-05,1.7290446877187675,0.00720891075473549,launch,False,True
28.4928918,77.1792307,nwklsxuvAqAhUVqV2POlYw,28.49292079389558,77.1791331294522,2022-05,1.5239610437583815,-0.006379469233230311,launch,False,True
28.502228,77.1792254,oi98xMx6CLd1o-4qvi1dJQ,28.50287977350304,77.1793829489764,2022-04,1.854298213791265,0.0477424888618505,launch,False,True
28.5379318,77.2467672,EWGb7oK7WlNm7J4i5B9MlA,28.53765914679773,77.24682503436412,2022-04,4.888061738530677,0.017801367674416653,launch,False,True
28.5374713,77.2540711,4ghsf4dd8zAZ016Z1PwDzA,28.53675547599544,77.25429028438545,2022-04,1.3961809767597257,-0.005115133505715193,launch,False,True
28.4914245,77.1927806,ifxat78PeDa_tVEckGA6-w,28.49145874705472,77.1928374149775,2022-05,0.21639095989567161,-0.0021370536167340847,launch,False,True
28.5618166,77.2363895,,,,,,,,,False
28.5716688,77.2405378,mHdyuR5E22A6HybfJIK9Qg,28.57183294315401,77.23965004879976,2022-03,4.4986756292280115,0.049606568466851464,launch,False,True
28.5376368,77.2465315,N1zFAuHP9JbfnVdfNtdsoQ,28.53763086669217,77.24659368622268,2022-04,4.017457600268907,-0.03881277656876032,launch,False,True
28.4408672,77.2270655,,,,,,,,,False
28.5339809,77.2506789,2BMURaAKrAMZ6yI4K5Cicg,28.53402148689605,77.25064615937217,2022-04,1.578404179080926,0.003143195876566021,launch,False,True
28.5722482,77.2414411,RpdezCZ72JosryCrSvMs0w,28.57282879773393,77.24135885265774,2022-03,4.615424882991559,0.0005763080598931472,launch,False,True
28.561869,77.2365829,,,,,,,,,False
28.5702675,77.2477971,4ql7Xt_lA8zsOB20KK4dNw,28.56993091488976,77.24728553683669,2022-03,2.5480680561976112,-0.0024656876952498627,launch,False,True
28.4410029,77.2234847,,,,,,,,,False
28.441129,77.2188579,,,,,,,,,False
28.5631865,77.2360306,,,,,,,,,False
28.5016717,77.187584,TBvmHtOvSbJUHE_W1p3RlQ,28.50165578544017,77.18766179524435,2022-05,2.387188358958688,-0.029530594905398135,launch,False,True
28.5382513,77.2513779,ruKQ3WyzSJFHn7bFEMU86Q,28.53852028261765,77.25157590209626,2022-04,5.465598580950786,0.006835136095742869,launch,False,True
28.4408248,77.2202285,,,,,,,,,False
28.5010405,77.1849744,5rcfnYXozNcWMBz-p3hHow,28.50095076197324,77.18555578999678,2022-04,0.1518868014489714,0.013882526130365053,launch,False,True
28.5713235,77.2390647,FmD2t01--1_sgNEm1SOqOg,28.57136278416302,77.23919898850625,2022-03,3.4528378880840074,0.031138345255478973,launch,False,True
28.5683496,77.2392293,lMKJ-PkCb6jjg-rLi0fJxA,28.56924294735554,77.23972529843381,2022-03,2.0720104344827526,-0.01591345277765948,launch,False,True
28.562465,77.2364021,,,,,,,,,False
28.5782052,77.2454999,n1wK07mzgMLd_OxCz56U5w,28.57825253607407,77.24592822891391,2022-03,3.142325555521783,-0.029152692346715893,launch,False,True
28.5607581,77.2381875,REG_6vupK_9wudzc9pxcjQ,28.55884300025509,77.23763311268101,2022-05,1.8266499411443347,-0.046860050434652745,launch,False,True
28.4921519,77.1800396,nTtHC6drVVD1J42xlvs-VA,28.49218268374388,77.17999700962686,2022-05,4.495660930874041,-0.005096358220030134,launch,False,True
28.4901983,77.1884476,C8Y3YSEN4wi80FZ83Bq5Pw,28.49011841078813,77.1885632544431,2022-04,3.1611658223374395,0.0006315686525122914,launch,False,True
28.4411974,77.2259912,,,,,,,,,False
28.5620511,77.2346076,,,,,,,,,False
28.4413484,77.2199127,,,,,,,,,False
28.441359,77.2188827,,,,,,,,,False
28.438965,77.2266393,,,,,,,,,False
28.4417069,77.225542,,,,,,,,,False
28.5612872,77.2369889,,,,,,,,,False
28.5700808,77.2405659,4Aezz20wwFRxsxjPGKO6Yw,28.57030653794541,77.24063592044189,2022-03,5.299883382120605,-0.018818961526935928,launch,False,True
28.563273,77.2351154,CU8nc7maokSJfpcru3RwDg,28.56356973050864,77.23432842724749,2023-11,2.833166907741646,0.015250591982338758,launch,False,True
28.5620738,77.2348079,,,,,,,,,False
28.5081407,77.1795823,HVoYf7gMNrjBaz4OlcKl5A,28.50927740038783,77.17942208468845,2022-04,4.55737383018223,-0.014721421873740013,launch,False,True
28.4418212,77.222951,,,,,,,,,False
28.5691089,77.241385,EaWJ2KNhcoYk-Xh9YGtOsw,28.56918102656568,77.24136507952035,2022-03,1.518078254068451,-0.012700881554696895,launch,False,True
28.5707694,77.2480948,0WA88ybta96y5viL0o57Qw,28.57015915317837,77.24710259891519,2022-03,2.5381086326690405,-0.0026541063423729688,launch,False,True
28.5625434,77.2367382,,,,,,,,,False
28.5719594,77.2392922,-_vKcg09AXHSrv_fnmUuLw,28.57201064402368,77.23920381222064,2022-03,4.207195843712147,-0.049928810958751055,launch,False,True
28.5363765,77.2498778,5ilYB8GzvKfCAUi2AyNu6Q,28.53631013295046,77.24986733414542,2022-04,4.497360027649511,0.0031457258796015962,launch,False,True
28.4421279,77.2171916,,,,,,,,,False
28.4423531,77.2198698,,,,,,,,,False
28.560846,77.2370227,,,,,,,,,False
28.5704573,77.2408709,E8nyflzNPKYjJGYWYeYD6w,28.5702751345987,77.24073186729956,2022-03,5.0577828642725535,-0.01638403334227648,launch,False,True
28.5718957,77.2392334,HBOUyUNicz7q7bLKVUA0Ug,28.57171860218182,77.23938939351885,2022-03,3.7870480932901947,0.029449901124368735,launch,False,True
28.4426644,77.2246756,,,,,,,,,False
28.4892551,77.1878557,5wTYjeE2fVpllOI9r-8Ikg,28.48930639789087,77.18788974907403,2022-04,1.5918793747225635,-0.048600692523128534,launch,False,True
28.5633234,77.237874,,,,,,,,,False
28.5713818,77.2400776,mHdyuR5E22A6HybfJIK9Qg,28.57183294315401,77.23965004879976,2022-03,4.4986756292280115,0.049606568466851464,launch,False,True
28.5723014,77.2393904,JpZVZRoxQqzJUJj5LzzQsA,28.5723357997306,77.23922372100338,2022-03,3.1727907868117446,-0.012537097147657023,launch,False,True
28.4427352,77.2253153,,,,,,,,,False
28.5627272,77.2379213,,,,,,,,,False
28.4427965,77.2198027,,,,,,,,,False
28.5017938,77.1846454,Ujxa00aDT0D9jgJgtLXHYQ,28.5019450301206,77.18372333672502,2022-04,0.2114003291709176,0.015279487280166117,launch,False,True
28.5605765,77.2369635,REG_6vupK_9wudzc9pxcjQ,28.55884300025509,77.23763311268101,2022-05,1.8266499411443347,-0.046860050434652745,launch,False,True
28.5665699,77.161043,kORumgKti9AMxFroW7gkvA,28.56595842484604,77.15992116359463,2022-03,5.690114778753262,-0.015498265963716127,launch,False,True
28.5011632,77.1841771,Xcd83T2n5gshW_o5Vl63Mw,28.50121216128946,77.18361672645342,2022-04,0.18122225322549407,0.025977938011232434,launch,False,True
28.5707991,77.2403227,FAr-gECR-oI06qnzcj0sEw,28.57056929137731,77.24023529323067,2022-03,2.0871815311065522,-0.00011238539800134385,launch,False,True
28.5706065,77.2407856,4Aezz20wwFRxsxjPGKO6Yw,28.57030653794541,77.24063592044189,2022-03,5.299883382120605,-0.018818961526935928,launch,False,True
28.5607395,77.2371741,,,,,,,,,False
28.4550597,77.1714153,,,,,,,,,False
28.4942038,77.1818385,XMF1CS0H6zO9CPWm0lHHpg,28.49453905938634,77.18184294562283,2022-05,1.54310144882889,-0.0238055975100548,launch,False,True
28.5705223,77.2407384,4Aezz20wwFRxsxjPGKO6Yw,28.57030653794541,77.24063592044189,2022-03,5.299883382120605,-0.018818961526935928,launch,False,True
28.4551312,77.1734671,,,,,,,,,False
28.4568217,77.1749881,_UzxsZib4Wigs8OTMg0ttQ,28.45677528414742,77.17602784733826,2022-04,3.367782381821275,0.018887671083059974,launch,False,True
28.5552265,77.1701873,,,,,,,,,False
28.4552666,77.1712852,,,,,,,,,False
28.5011129,77.1845094,Xcd83T2n5gshW_o5Vl63Mw,28.50121216128946,77.18361672645342,2022-04,0.18122225322549407,0.025977938011232434,launch,False,True
28.49577,77.1599568,gOu-i4WKYgJbWrEfk0nDWg,28.4959945314584,77.16019278856535,2022-04,5.572654993610881,-0.03534906925500326,launch,False,True
28.5719282,77.2394801,fNAb_XCyKhVpkeW3RnFKMw,28.57179510561104,77.23949428716688,2022-03,4.168845525066678,0.018617227074362426,launch,False,True
28.4939698,77.1818279,nL4jnEvbKwYAJVY-AYI-Zw,28.49376542024617,77.18184803491567,2022-05,1.6965208329061747,-0.010000436209356547,launch,False,True
28.5657511,77.1616203,VQVPi0SREAHWxqIIVFXxmA,28.56527959543081,77.16045747970148,2022-03,2.5302190179396815,0.0032708944508353203,launch,False,True
28.5722692,77.2393937,GwOLzqzL6Qsvf9AEok5gNg,28.57222466988478,77.23922872012452,2022-03,3.0483745585859667,-0.016401610205471005,launch,False,True
28.4937216,77.1624142,_CjSQripwbvcR50uNVM1mQ,28.49477628320687,77.16286731798213,2022-04,5.227567905880594,0.0023224096286036,launch,False,True
28.4939635,77.1827783,2Bjbs6MKnltOSjFmNzxwEA,28.49372262254997,77.18280560780309,2022-05,5.023687478100706,-0.04359927599595973,launch,False,True
28.4939634,77.183167,DxvvGtRTuNj_S7z7gJzEKQ,28.49373952657686,77.18318844175543,2022-05,4.76343059320493,0.018175142333409274,launch,False,True
28.4892621,77.187329,6OvFGTThKHTnY4SLwyZ7dw,28.4893083317806,77.18729836679333,2022-04,4.561729696461164,0.007799733042569569,launch,False,True
