image_path,pano_id,stview_lat,stview_lng,tree_lat,tree_lng,lat_offset,lng_offset,image_x,image_y,date,source,uploader,address,found_via
/path/to/image.jpg,noupRuLEvUW3CiAzLjuhcQ,30.71480778626607,76.79716005265921,,,0,0,,,,,,,q3BFoWZAqoofCDFWkchUUg
/path/to/image.jpg,cASz_DdOe0EUXZXyAHQUoA,30.71487664520184,76.79709183372903,,,0,0,,,,,,,q3BFoWZAqoofCDFWkchUUg
/path/to/image.jpg,5x9aUSi5QMLG64XKKiNa5A,30.71494423465917,76.79702467105552,,,0,0,,,,,,,q3BFoWZAqoofCDFWkchUUg
/path/to/image.jpg,of1cVD4SvJ8fKtdL3MmccQ,30.71501847005041,76.79695011428382,,,0,0,,,,,,,q3BFoWZAqoofCDFWkchUUg
/path/to/image.jpg,_-ACN8foIs1xPtpFedOVhA,30.71508368373684,76.79688330363233,,,0,0,,,,,,,q3BFoWZAqoofCDFWkchUUg
/path/to/image.jpg,McjkXdmSxnJiG1xStPVpJA,30.71434806577615,76.7974660251048,,,0,0,,,,,,,q3BFoWZAqoofCDFWkchUUg
/path/to/image.jpg,iHvLISBTArkpxnp6epDDNg,30.71438636586466,76.7975869702775,,,0,0,,,,,,,q3BFoWZAqoofCDFWkchUUg
/path/to/image.jpg,105Qsf-JQgvSym8bNPmDzQ,30.71445389712843,76.79751839948439,,,0,0,,,,,,,q3BFoWZAqoofCDFWkchUUg
/path/to/image.jpg,UvBbJwTOQSCwK5FrdfSF6Q,30.7145217864203,76.79744745200018,,,0,0,,,,,,,q3BFoWZAqoofCDFWkchUUg
/path/to/image.jpg,o9BS1K9nUg1vNFtXk4WrfQ,30.71458985241758,76.79737738471812,,,0,0,,,,,,,q3BFoWZAqoofCDFWkchUUg
/path/to/image.jpg,pZJ2FrgqxyAvtt_Q40sjsQ,30.71465879781335,76.79730749344525,,,0,0,,,,,,,q3BFoWZAqoofCDFWkchUUg
/path/to/image.jpg,-DIpg5KWdlPMvRHolHo3Gg,30.7147286407419,76.79723795423057,,,0,0,,,,,,,q3BFoWZAqoofCDFWkchUUg
/path/to/image.jpg,_W7AECVOXwgQDuEiG_EgGw,30.71430268606524,76.79767103326509,,,0,0,,,,,,,9ybigOFCxdi-6ToiaMczdA
/path/to/image.jpg,JjjC_lVSuhZPj8a_6b0xSg,30.71414658681376,76.79766918476021,,,0,0,,,,,,,VLp30JlYvVAwZi4yKrTokw
/path/to/image.jpg,1pN8Q1CuK-MxLugnm8k5MA,30.71416157521026,76.79781134350762,,,0,0,,,,,,,VLp30JlYvVAwZi4yKrTokw
/path/to/image.jpg,Nvfs6HSYXx-jJYzCBksDpQ,30.71422834519222,76.79774541355762,,,0,0,,,,,,,VLp30JlYvVAwZi4yKrTokw
